id,link,timestamp,title,text,classification
Boatos-1020,https://www.boatos.org/politica/lula-esta-dinamarca-pais-livre-coronavirus-brasil-covid-19.html,2020-03-26 18:17:33-03:00,"Lula está na Dinamarca, país livre do coronavírus, enquanto Brasil sofre com Covid-19 ","Lula na Dinamarca com zero de contaminação é os otarios aqui gritando, LULA LIVRE e correndo do corona vírus kkkkkkk",1
Boatos-1021,https://www.boatos.org/politica/lula-esta-dinamarca-pais-livre-coronavirus-brasil-covid-19.html,2020-03-26 18:17:33-03:00,"Lula está na Dinamarca, país livre do coronavírus, enquanto Brasil sofre com Covid-19 ","Essa para as viúvas do Lula , que acham que ele está ao lado de vcs . Tá curtindo um corona lá na Dinamarca sem nenhum caso confirmado.",1
Boatos-1022,https://www.boatos.org/politica/lula-esta-dinamarca-pais-livre-coronavirus-brasil-covid-19.html,2020-03-26 18:17:33-03:00,"Lula está na Dinamarca, país livre do coronavírus, enquanto Brasil sofre com Covid-19 ","Hotel de luxo, restaurantes finos, ...., só riqueza. Pra existir o malandro esperto, tem que existir o otário ingênuo. Lula livre na Dinamarca zero de contaminação.?!",1
Boatos-1023,https://www.boatos.org/politica/lula-esta-dinamarca-pais-livre-coronavirus-brasil-covid-19.html,2020-03-26 18:17:33-03:00,"Lula está na Dinamarca, país livre do coronavírus, enquanto Brasil sofre com Covid-19 ","Olha só esse vídeo. O Lula ladrão na Dimarca em hotel altamente luxuoso, acompanho de sua equipe de inteligência estratégica, Dilma e Haddad, e ainda tem gente aplaudindo o Ladrão. Enquanto isso você PTista fica aí criticando quem quer fazer algo pelo país e por você!!!",1
Boatos-1024,https://www.boatos.org/mundo/governador-de-nova-york-diz-pessoas-voltarem-trabalho.html,2020-03-26 14:27:41-03:00,Governador de Nova York (EUA) disse que as pessoas precisam voltar ao trabalho e voltou atrás no lockdown ,"Governador de Nova York acabou de dizer numa coletiva que vai voltar atrás no lockdown que ele mesmo decretou, pois as pessoas PRECISAM voltar ao trabalho.",1
Boatos-1025,https://www.boatos.org/mundo/governador-de-nova-york-diz-pessoas-voltarem-trabalho.html,2020-03-26 14:27:41-03:00,Governador de Nova York (EUA) disse que as pessoas precisam voltar ao trabalho e voltou atrás no lockdown ,Parece que a racionalidade está vencendo a imbecilidade lá no 1o Mundo.,1
Boatos-1026,https://www.boatos.org/mundo/israel-nao-adota-isolamento-melhor-situacao-coronavirus.html,2020-03-26 13:31:40-03:00,Israel não adota isolamento e tem a melhor situação do mundo em relação ao coronavírus ,"“Compartilhando novamente pq agora temos resultados...Israel tem a melhor situação do mundo...1700 casos e 1 morte!!!! Sem isolamento, pelo contrário, quanto mais jovens pegar melhor..não lotou hospitais, UTIs etc..Isolou idosos e enfrentou o vírus”.",1
Boatos-1027,https://www.boatos.org/saude/adib-jatene-critica-isolamento-social-coronavirus-video.html,2020-03-26 11:18:48-03:00,"Adib Jatene critica isolamento social como solução para combater coronavírus, mostra vídeo ",Dr Adib Jatene o maior infectologista do país. Então o presidente não esta errado em dizer que é um resfriadinho,1
Boatos-1028,https://www.boatos.org/saude/adib-jatene-critica-isolamento-social-coronavirus-video.html,2020-03-26 11:18:48-03:00,"Adib Jatene critica isolamento social como solução para combater coronavírus, mostra vídeo ","Dr. Adib Jatene, maior autoridade em infectologia do Brasil, ou será que a mídia vai dizer que ele tbm é ignorante ? Não podemos deixar que a politicagem quebre a economia do do Brasil.",1
Boatos-1029,https://www.boatos.org/saude/adib-jatene-critica-isolamento-social-coronavirus-video.html,2020-03-26 11:18:48-03:00,"Adib Jatene critica isolamento social como solução para combater coronavírus, mostra vídeo ","*VEJAM O PRONUNCIAMENTO DO DR. ADIB JATENE! O MAIOR INFECTOLOGISTA DO BRASIL, NA CÂMARA DOS DEPUTADOS FEDERAIS, ONTEM 25/03/2020!!*",1
Boatos-1030,https://www.boatos.org/saude/adib-jatene-critica-isolamento-social-coronavirus-video.html,2020-03-26 11:18:48-03:00,"Adib Jatene critica isolamento social como solução para combater coronavírus, mostra vídeo ",Este é o Dr Adib Jatene maior infectogista. E aí metem o pau no presidente imbecis,1
Boatos-1031,https://www.boatos.org/saude/vacina-novo-coronavirus-covid-19-microchip-colher-identidade-populacao.html,2020-03-26 10:21:45-03:00,Vacina do novo coronavírus (Covid-19) virá com microchip para colher identidade da população ,"ALERTA AO POVO CRISTÃO, DIVULGUEM ANTES QUE SEJA EXCLUÍDO. VACINAS DO COVID-19 SERÁ COM MICROCHIPS É a mais recente novidade do mundo, vem como reforma sanitária e será obrigatório no mundo todo. Sem ele não poderá ter acesso aos centros de saúde. as pessoas devem usar pela vantagem ou pela imposição.",1
Boatos-1032,https://www.boatos.org/saude/vacina-novo-coronavirus-covid-19-microchip-colher-identidade-populacao.html,2020-03-26 10:21:45-03:00,Vacina do novo coronavírus (Covid-19) virá com microchip para colher identidade da população ,"A indústria farmacêutica está oficialmente se unindo à indústria de tecnologia para iniciar a “imunização” com biometria digital, o que significa que os seres humanos serão microchipados, rastreados e, finalmente, controlados por meio de uma matriz de identificação global.",1
Boatos-1033,https://www.boatos.org/saude/vacina-novo-coronavirus-covid-19-microchip-colher-identidade-populacao.html,2020-03-26 10:21:45-03:00,Vacina do novo coronavírus (Covid-19) virá com microchip para colher identidade da população ,"Foi neste domingo, o anúncio em parceria com EUA, CHINA e RÚSSIA o ( ID2020 Alliance) que é o novo programa de identidade digital único que visa (alavancar a imunização) como um meio de inserir pequenos microchips no corpo das pessoas a partir da vacina da COVID-19.",1
Boatos-1034,https://www.boatos.org/saude/vacina-novo-coronavirus-covid-19-microchip-colher-identidade-populacao.html,2020-03-26 10:21:45-03:00,Vacina do novo coronavírus (Covid-19) virá com microchip para colher identidade da população ,"De acordo com o Departamento de Saúde dos Estados Unidos ( HHS), existe a previsão que pelo menos 1 bilhão de pessoas devem ser contaminado com anova Covid-19, e por isso devem ser vacinadas e monitoradas. [texto do link: Vacinas do Coronavírus será mundial e virão com microchips para colher identidades biométrica da população]",1
Boatos-1035,https://www.boatos.org/politica/ministro-educacao-abraham-weintraub-pede-criancas-voltem-aulas.html,2020-03-26 00:05:11-03:00,"Ministro da Educação Abraham Weintraub pede que crianças voltem às aulas nas escolas, mostra vídeo ",“#ForaBolsonaro! São todos loucos! Como voltar a dar aulas às crianças em meio a uma pandemia? Genocida!”.,1
Boatos-1036,https://www.boatos.org/politica/ministro-educacao-abraham-weintraub-pede-criancas-voltem-aulas.html,2020-03-26 00:05:11-03:00,"Ministro da Educação Abraham Weintraub pede que crianças voltem às aulas nas escolas, mostra vídeo ",“Urgente: Ministro da educação quer que as crianças voltem às escolas em plena pandemia”.,1
Boatos-1037,https://www.boatos.org/politica/ministro-educacao-abraham-weintraub-pede-criancas-voltem-aulas.html,2020-03-26 00:05:11-03:00,"Ministro da Educação Abraham Weintraub pede que crianças voltem às aulas nas escolas, mostra vídeo ","“O ministro da educação supõe que a suspensão das aulas seja por falta de higiene nas escolas e, endossando o discurso de Bolsonaro, promete recursos para comprar álcool e água sanitária com a recomendação ” VOLTEM ÀS AULAS” . Só tem ignorante nesse governo?”.",1
Boatos-1038,https://www.boatos.org/saude/h1n1-gripe-suina-mata-mais-covid-19-novo-coronavirus-provam-numeros.html,2020-03-25 22:06:56-03:00,"H1N1 (gripe suína) mata mais do que a Covid-19 (novo coronavírus), provam números ",BOLSONARO/2020 Covid-19: coronavírus Casos no Brasil: 1.209 Mortes: 18 Nível de pânico: apocalíptico LULA/2009 H1N1: gripe suína Casos no Brasil: 68.549 Mortes: 2.101 Nível de pânico: é só resfriado Entenda como a mídia esquerdista manipula sua vida. A realidade é distorcida a todo momento para benefício de um grupo!,1
Boatos-1039,https://www.boatos.org/saude/revista-saude-2003-coronavirus-covid-19-existia-armacao-china.html,2020-03-25 18:49:30-03:00,Revista Saúde de 2003 prova que coronavírus (Covid-19) já existia e é uma armação da China ,"“Olha só que coisa interessante, né? Eu estou aqui com uma revista Saúde. Ela é exatamente de maio de 2003. Aqui dentro dá pra ver melhor. Tá aí, ó. Maio de 2003. E olha só a reportagem que ela traz, em maio de 2003. Tá aqui, ó. Essa reportagem: “Ainda não dá para respirar aliviado”. Eu não vou ler a matéria toda, mas aqui já diz, né, as regiões provenientes: China e Hong Kong. E pasmem: a reportagem é sobre o quê? Vamos para a página seguinte: mantenha distância do coronavírus. Ou seja, esse coronavírus, ele já é velhinho. Isso aí já era para estar sendo cuidado há muito tempo. Mas será que existe interesse mundial? Um grande abraço”.",1
Boatos-1040,https://www.boatos.org/saude/revista-saude-2003-coronavirus-covid-19-existia-armacao-china.html,2020-03-25 18:49:30-03:00,Revista Saúde de 2003 prova que coronavírus (Covid-19) já existia e é uma armação da China ,"“Revista ‘Saúde’ de maio/2003 já alertava sobre o coronavírus que a China, irresponsável mente espalhou pelo mundo”.",1
Boatos-1041,https://www.boatos.org/saude/revista-saude-2003-coronavirus-covid-19-existia-armacao-china.html,2020-03-25 18:49:30-03:00,Revista Saúde de 2003 prova que coronavírus (Covid-19) já existia e é uma armação da China ,“Desde 2003 acontece o descaso em relação ao coronavirus. Veja a reportagem da revista saúde”.,1
Boatos-1042,https://www.boatos.org/saude/revista-saude-2003-coronavirus-covid-19-existia-armacao-china.html,2020-03-25 18:49:30-03:00,Revista Saúde de 2003 prova que coronavírus (Covid-19) já existia e é uma armação da China ,"“Não é a Revista Superinteressante! É uma Revista sobre saúde,de 1983! Matéria sobre uma gripe asiática ! Sobre o “CoronaVirus”! Sabemos...os Orientais ... já conheciam essa praga! Velha conhecida deles ! Mas... Parecia distante do Ocidente... SQN! A gente é que não conhecia aqui por esses lados! Mas agora? Chegou!”.",1
Boatos-1043,https://www.boatos.org/politica/the-new-york-times-concorda-com-bolsonaro-presidente-certo-coronavirus.html,2020-03-25 16:58:57-03:00,The New York Times concorda com Bolsonaro e diz que presidente está certo sobre coronavírus ,"Artigo no New York Times mostra que Bolsonaro está certo sobre o coronavírus Médicos ouvidos defendem isolamento apenas de idosos, pessoas com doenças crônicas e com baixa imunidade... Especialistas americanos ouvidos defendem isolamento apenas para idosos, pessoas com doenças crônicas e com baixa imunidade. Vamos ter precaução e cuidar de quem precisa, mas sem histeria e sem quebrar o Brasil. Vanos levar a verdade para o povo brasileiro.",1
Boatos-1044,https://www.boatos.org/politica/the-new-york-times-concorda-com-bolsonaro-presidente-certo-coronavirus.html,2020-03-25 16:58:57-03:00,The New York Times concorda com Bolsonaro e diz que presidente está certo sobre coronavírus ,"New York Times mostra em artigo que Bolsonaro está certo sobre o coronavírus Versão 3: Artigo no New York Times mostra que Bolsonaro pode estar certo sobre o Coronavírus Médicos ouvidos por jornalista defendem isolamento apenas de idosos, pessoas com doenças crônicas e com baixa imunidade — e tratar o restante da sociedade como se lida com a gripe",1
Boatos-1045,https://www.boatos.org/saude/unicamp-urgencia-engenheiros-mecanicos-manutencao-respiradores.html,2020-03-25 13:00:41-03:00,"Unicamp precisa, com urgência, de engenheiros mecânicos para manutenção de respiradores ","“URGENTE! A Unicamp está precisando, com urgência, de engenheiros e técnicos mecânicos para manutenção em respiradores. Por favor divulguem e enviem o currículo para adrichav@unicamp.br – Adriana Chaves – Dpto Recursos Humanos. Ajudem a divulgar!”.",1
Boatos-1046,https://www.boatos.org/brasil/governo-lei-proibe-saida-pessoas-rua-30-04-multa-r-1-443-prisao-30-dias.html,2020-03-24 22:04:38-03:00,"Governo cria lei que proíbe saída de pessoas na rua até 30/04, prevê multa de R$ 1.443 e prisão por 30 dias ","À partir do dia 24 de março de 2020 até o dia 30 de abril de 2020, está expressamente proibido a saída de qualquer cidadão a não ser que o mesmo comprove que esteja a caminho de seu trabalho (mercados, padarias, farmácias ou meios de comunicações). A multa para o descumprimento da lei é de R$ 1.443,00 ou reclusão de 30 dias em regime fechado. Pátria Amada Brasil governo federal.",1
Boatos-1047,https://www.boatos.org/saude/auto-hemoterapia-cura-previne-coronavirus-covid-19.html,2020-03-24 18:45:05-03:00,Auto-hemoterapia cura e previne o novo coronavírus (Covid-19) ,“Homem faz tratamento com o próprio sangue (auto-hemoterapia) e se cura do coronavírus”.,1
Boatos-1048,https://www.boatos.org/saude/auto-hemoterapia-cura-previne-coronavirus-covid-19.html,2020-03-24 18:45:05-03:00,Auto-hemoterapia cura e previne o novo coronavírus (Covid-19) ,“Esses homens acabaram de descobri a cura do Coronavirus”.,1
Boatos-1049,https://www.boatos.org/saude/auto-hemoterapia-cura-previne-coronavirus-covid-19.html,2020-03-24 18:45:05-03:00,Auto-hemoterapia cura e previne o novo coronavírus (Covid-19) ,“Já há um relato da eficiência da AutoHemoterapia na cura contra o coronavirus”.,1
Boatos-1050,https://www.boatos.org/brasil/crianca-registrada-nome-alquingel-homenagem-covid-19-espirito-santo.html,2020-03-24 14:38:47-03:00,Criança é registrada com nome Alquingel em homenagem à Covid-19 no Espírito Santo ,"Primeira criança com nome Alquingel é registrada em cartório do Espírito Santo Justiça do Espírito Santo autorizou que uma família batizasse o filho recém-nascido com o nome de Alquingel, em uma homenagem (inusitada) à pandemia por Covid-19 em todo o mundo. O fato aconteceu na cidade de Serra e os pais já têm outro filho registrado com o nome Influenza, em referência o vírus da gripe. Será que a moda pega?",1
Boatos-1051,https://www.boatos.org/brasil/crianca-registrada-nome-alquingel-homenagem-covid-19-espirito-santo.html,2020-03-24 14:38:47-03:00,Criança é registrada com nome Alquingel em homenagem à Covid-19 no Espírito Santo ,"Determinação do governo. Coronavírus no ES: Cartório registra primeira criança com nome “Alquingel”. Brasileiro não perde tempo! O caso foi registrado em um cartório no município de Serra, ES. Apesar de duras críticas, os pais conseguiram na justiça o direito depois de comprovar o registro de outro filho chamado “Influenza”. Giordany Bozzato.",1
Boatos-1052,https://www.boatos.org/mundo/presidente-china-xi-jinping-discurso-nova-era-exercito-guerra-inevitavel.html,2020-03-24 12:59:54-03:00,"Presidente da China, Xi Jinping, faz discurso falando em nova era, exército e guerra inevitável ","presidente da China, Xi Jinping, anunciou que a terceira guerra mundial O presidente da China, Xi Jinping, anunciou que a terceira guerra mundial é inevitável e que o exército chinês está pronto para defender seu território e seus interesses internacionais. Disse ainda, que uma nova era se inicia, estejamos prontos ou não.",1
Boatos-1053,https://www.boatos.org/mundo/presidente-china-xi-jinping-discurso-nova-era-exercito-guerra-inevitavel.html,2020-03-24 12:59:54-03:00,"Presidente da China, Xi Jinping, faz discurso falando em nova era, exército e guerra inevitável ","Estamos prestes a iniciar o começo de uma nova era na China e no mundo. Você estando pronto ou não. A nossa economia nunca esteve tão boa. Nosso exército não para de crescer em quantidade e em qualidade. No mar na terra e no céu, nós venceremos! A China nunca mais vai ser humilhada. Como na segunda guerra mundial.",1
Boatos-1054,https://www.boatos.org/mundo/presidente-china-xi-jinping-discurso-nova-era-exercito-guerra-inevitavel.html,2020-03-24 12:59:54-03:00,"Presidente da China, Xi Jinping, faz discurso falando em nova era, exército e guerra inevitável ","Ninguém vai dizer o que tem que ser feito aqui. Você vai entender essa mensagem brevemente. Queremos sempre o diálogo, mas “eles querem a guerra”. Isso vai acontecer, será fatal! Não nos curvaremos, será inevitável. A China é inevitável. Somos inevitável. Se você quer saber como foi seu passado, olha para quem você é hoje. Espero o melhor, prepare-se para o pior e aceite o que vier.",1
Boatos-1055,https://www.boatos.org/saude/eua-vacina-cura-coronavirus-tres-horas.html,2020-03-24 11:22:10-03:00,EUA anunciam vacina da Roche Medical Company que cura o coronavírus em três horas ,Boas notícias! Vacina contra o vírus Carona pronta. Capaz de curar o paciente dentro de 3 horas após a injeção. Tiremos o chapéu para os cientistas dos EUA.,1
Boatos-1056,https://www.boatos.org/saude/eua-vacina-cura-coronavirus-tres-horas.html,2020-03-24 11:22:10-03:00,EUA anunciam vacina da Roche Medical Company que cura o coronavírus em três horas ,"No momento, Trump anunciou que a Roche Medical Company lançará a vacina no próximo domingo e milhões de doses estão prontas! Obg senhor",1
Boatos-1057,https://www.boatos.org/saude/vacinacao-gripe-idosos-ordem-alfabetica-brasil.html,2020-03-24 08:37:09-03:00,Vacinação contra gripe em idosos será por ordem alfabética em todo Brasil ,"“Calendário de vacinação contra gripe. Divulgue para parentes e amigos: Primeira fase: IDOSOS (60 anos e mais) – Período 23/03 a 22/05 Primeira semana exclusiva para IDOSOS de acordo com a letra inicial do nome do Registro da Certidão de Nascimento – 23/03 IDOSOS – letras A, B, C, D e E 24/03 IDOSOS letras F, G, H, I e J 25/03 IDOSOS letras K, L, M, N e O 26/03 IDOSOS letras P, Q, R, S e T 27/03 IDOSOS letras U, V, W, X, Y e Z... Próximos grupo a iniciar: trabalhadores da saúde a partir do dia 30/03”.",1
Boatos-1058,https://www.boatos.org/tecnologia/anatel-esta-dando-7-gb-internet-conscientizacao-novo-coronavirus.html,2020-03-24 00:02:46-03:00,Anatel está dando 7 GB de internet em conscientização ao novo coronavírus ,"*ANATEL* em conscientização contra o *_Corona Vírus_*, esta dando *GRATUITAMENTE 7GB de INTERNET* *RECEBER INTERNET:* [site]",1
Boatos-1059,https://www.boatos.org/tecnologia/anatel-esta-dando-7-gb-internet-conscientizacao-novo-coronavirus.html,2020-03-24 00:02:46-03:00,Anatel está dando 7 GB de internet em conscientização ao novo coronavírus ,20 GB de dados da Internet sem qualquer recarga Obtenha 20 GB de dados gratuitos da internet em qualquer rede móvel por 60 dias. Ganhe Agora!!! [site],1
Boatos-1060,https://www.boatos.org/mundo/russia-soltou-leoes-ruas-fiquem-em-casa-quarentena.html,2020-03-23 17:25:42-03:00,Rússia soltou leões nas ruas para que as pessoas fiquem em casa na quarentena ,Notícias circulam no Twitter que na Rússia o governo teria soltado 500 leões nas ruas de Moscou para evitar que pessoas saiam na rua ( não achei comprovação disso e não acredito que seja verdade ) alguém ouviu alguma coisa sobre isso ?,1
Boatos-1061,https://www.boatos.org/mundo/russia-soltou-leoes-ruas-fiquem-em-casa-quarentena.html,2020-03-23 17:25:42-03:00,Rússia soltou leões nas ruas para que as pessoas fiquem em casa na quarentena ,"A Rússia soltou 500 leões na rua pra garantir que todos fiquem dentro de suas casas ,aqui nos já temos os ladrões soltos.!!",1
Boatos-1062,https://www.boatos.org/mundo/russia-soltou-leoes-ruas-fiquem-em-casa-quarentena.html,2020-03-23 17:25:42-03:00,Rússia soltou leões nas ruas para que as pessoas fiquem em casa na quarentena ,Governo da Rússia solta 500 leões nas ruas para garantir quarentena,1
Boatos-1063,https://www.boatos.org/mundo/russia-soltou-leoes-ruas-fiquem-em-casa-quarentena.html,2020-03-23 17:25:42-03:00,Rússia soltou leões nas ruas para que as pessoas fiquem em casa na quarentena ,"Algumas pessoas questionaram por que na Rússia não estão infectadas com o novo coronavírus? Veja a foto abaixo! Para controlar a propagação do vírus, a Rússia enviou 800 leões e tigres para patrulhar as ruas de todo o país. Você escolhe ficar em segurança em casa ou escolhe sair e ser comido por tigres e leões",1
Boatos-1064,https://www.boatos.org/tecnologia/ifood-cupom-de-r-100-compartilhar-link-whatsapp.html,2020-03-23 14:20:22-03:00,iFood está dando cupom de R$ 100 para quem compartilhar link no WhatsApp ,"Para conscientizar as pessoas a ficar em casa durante a quarentena do coronavírus, a iFood está dando um cupom de R$ 100. Para ganhar, é preciso compartilhar um link de um site com amigos no WhatsApp.",1
Boatos-1065,https://www.boatos.org/politica/toffoli-maia-alcolumbre-quarentena-pacto-derrubar-bolsonaro.html,2020-03-23 12:39:59-03:00,"Toffoli, Maia e Alcolumbre criaram a quarentena em um pacto para derrubar Bolsonaro ","VAZOU O GOLPE CONTRA O PRESIDENTE. Tenho nojo desses políticos corruptos e oportunistas. “Dias Toffoli presidente do STF,Rodrigo Maia presidente da Câmara e Davi Alcolumbre e os chefes de partidos de esquerda entre eles PSDB com Aécio Neves e PT e PCdo B e PSol ,se reuniram e fizeram um pacto com alguns governadores como João Doria de Sp e Wilson Witzel do RJ entre outros. E também fecharam com a Rede Globo braço Globo News e Tv Cultura para derrubar a economia, proibindo abertura de bares,restaurantes,rodoviárias e circulação de ônibus e aviões entre estados do Brasil.",1
Boatos-1066,https://www.boatos.org/politica/toffoli-maia-alcolumbre-quarentena-pacto-derrubar-bolsonaro.html,2020-03-23 12:39:59-03:00,"Toffoli, Maia e Alcolumbre criaram a quarentena em um pacto para derrubar Bolsonaro ","Entendam ;isso não é para previnir o Covid19 e sim para arrebentar a economia do país desestabilizar o governo Bolsonaro e os ministros. Causando o caos eles irão alegar que o presidente perdeu as rédeas do governo e os ministros perderam o comando,instituindo a votação para o impeachment do presidente,como foi autorizado por vídeo conferência os deputados ficarão a vontade para não mostrar a cara para o povo quem votou a favor e quem contra. Ao mesmo tempo será colocada a proposta para vice Mourão não assumir em caso de impedimento do presidente o acordo foi feito para ela votarem com a contra partida da velha política pagando alto por cada voto.",1
Boatos-1067,https://www.boatos.org/politica/toffoli-maia-alcolumbre-quarentena-pacto-derrubar-bolsonaro.html,2020-03-23 12:39:59-03:00,"Toffoli, Maia e Alcolumbre criaram a quarentena em um pacto para derrubar Bolsonaro ","Com isso quem assume é o presidente da Câmara Rodrigo Maia com aval do Dias Toffoli do STF. Prestem atenção nos ataques maciços da Globo agora de hoje dia18/03 canal aberto e Globo News e passarão a dar mais ênfase e visibilidade para Rodrigo Maia. População Brasileira temos que pressionar e mostrar que estamos sabendo da sujeira e do acordo nefasto de todos eles e a Globo e Cultura,jornal Estadão e Folha de São Paulo. Governadores irão gastar grande parte do dinheiro para combater o Covid19 em pagamentos sujos para atacar o governo ao invés de informações sanitárias e grande parte desse dinheiro pagará a votação dos deputados traidores . Vamos protestar nas redes Facebook,YouTube, twitter, whatsapp e mostrar que estamos sabendo do plano nefasto. Se puderem compartilhar com máximo de brasileiros de bem que ainda acredita no nosso país”. Espalhem! A população precisa saber.",1
Boatos-1068,https://www.boatos.org/saude/decreto-40-538-proibe-circulacao-idosos-60-anos-distrito-federal.html,2020-03-23 09:11:56-03:00,Decreto Nº 40.538 proíbe circulação de idosos com mais 60 anos no Distrito Federal ,"DECRETO No 40.538, DE 19 DE MARÇO DE 2020 Proíbe a circulação de idosos maiores de 60 anos no Distrito Federal e dá outras providências. O GOVERNADOR DO DISTRITO FEDERAL, no uso das atribuições que lhe confere o artigo 100, incisos VII e X, da Lei Orgânica do Distrito Federal, DECRETA: Art. 1° Fica proibido a circulação de idosos maiores de 60 anos nas ruas e comércio no Distrito Federal pelo prazo de quinze dias, decorrente da pandemia do novo Coronavírus.",1
Boatos-1069,https://www.boatos.org/saude/decreto-40-538-proibe-circulacao-idosos-60-anos-distrito-federal.html,2020-03-23 09:11:56-03:00,Decreto Nº 40.538 proíbe circulação de idosos com mais 60 anos no Distrito Federal ,"§ 1o A proibição disposta no caput, visa preservar a integridade dos mesmos e tem como penalidade a suspensão da aposentadoria pelo prazo de 1 mês e em caso de reincidência por até 6 meses. § 2o Ficam excetuados do presente Decreto os atendimentos médicos e hospitalares do novo Coronavírus, bem como os atendimentos de pessoas com doenças graves. Art. 2 o Este Decreto entra em vigor na data de sua publicação. Brasília, 19 de março de 2020 132o da República e 60o de Brasília IBANEIS ROCHA",1
Boatos-1070,https://www.boatos.org/politica/lula-bolsonaro-rodrigo-maia-coronavirus.html,2020-03-22 21:32:25-03:00,"Lula, Bolsonaro e Rodrigo Maia estão infectados com coronavírus ","Versão 1: Vocês não acham estranho ninguém estar comentando sobre o Lula está ou não com o Corona Vírus, após ter ido a Itália?! Versão 2:",1
Boatos-1071,https://www.boatos.org/politica/lula-bolsonaro-rodrigo-maia-coronavirus.html,2020-03-22 21:32:25-03:00,"Lula, Bolsonaro e Rodrigo Maia estão infectados com coronavírus ","Bolsonaro já teve CONTATO DIRETO com 30 pessoas infectadas e não pegou a doença! Está claro que ele é o antídoto. É fundamental fatiar esse homem e distribuir os pedaços para os cientistas acharem a cura! É pelo povo, Presidente! Versão 3:",1
Boatos-1072,https://www.boatos.org/politica/lula-bolsonaro-rodrigo-maia-coronavirus.html,2020-03-22 21:32:25-03:00,"Lula, Bolsonaro e Rodrigo Maia estão infectados com coronavírus ",O MAIA ESTÁ OU NÃO COM O VIRUS DO PORCO CONTAMINANDO BRASILEIROS?,1
Boatos-1073,https://www.boatos.org/saude/mandetta-audio-final-de-abril-topo-pidemia-coronavirus.html,2020-03-22 17:58:29-03:00,"Mandetta diz, em áudio, que final de abril será o topo da epidemia do coronavírus ","Olha vendo aqui a a previsão de que final de abril vai ser o topo da Epidemia. é essa. A previsão é que essa semana, a partir de hoje até domingo que vem hoje é dia vinte e um até. De vinte e um de março até domingo que vem é a semana mais crítica pra transmissão. Então esta semana é fundamental isolamento, isolamento social. Ninguém sai a rua ninguém, mesmo que tenha que ir pra. Tentar evitar o máximo do mercado formal, não ninguém saia na rua. Se a gente conseguir fazer o isolamento social importante nessa semana, a gente talvez consiga virar o jogo. Tá bom, espalhe isso pra todo mundo que você estiverem. Essa informação é fundamental esta semana. A gente tem que virar o jogo.Um beijo a todos.",1
Boatos-1074,https://www.boatos.org/saude/drauzio-varella-continuar-andando-rua-durante-quarentena-coronavirus.html,2020-03-22 16:41:12-03:00,Drauzio Varella diz que vai continuar andando na rua durante quarentena do coronavírus ,"O médico Dr Drauzio Varella falando sobre o corona vírus, a se fosse o presidente Bolsonaro falando isso, coitado do Bolsonaro! Eu acho importante a quarentena , para não acontecer o que aconteceu na Itália, seria pior no Brasil que é um país emergente pobre, nosso sistema de saúde pública é falido.",1
Boatos-1075,https://www.boatos.org/saude/drauzio-varella-continuar-andando-rua-durante-quarentena-coronavirus.html,2020-03-22 16:41:12-03:00,Drauzio Varella diz que vai continuar andando na rua durante quarentena do coronavírus ,"Agora, com a palavra um especialista. Segundo o Dr. Drauzio Varella “... Você vai continuar andando na rua, claro, claro que vou, pois não tem motivo nenhum para mudar a rotina” (...) “... Esse vírus não tem esse potencial, de cada 100 pessoas que pega o vírus para 80% a 90% das pessoas não acontece nada” (...) “Na China de cada 1.000 apenas 02 morreram, e não sabemos quem eram esses dois, se já tinham alguma doença ... e aos 80 anos tudo é grave”.",1
Boatos-1076,https://www.boatos.org/saude/drauzio-varella-continuar-andando-rua-durante-quarentena-coronavirus.html,2020-03-22 16:41:12-03:00,Drauzio Varella diz que vai continuar andando na rua durante quarentena do coronavírus ,"Você aí, paspalho da esquerda que não acredita no presidente Bolsonaro e faz questão de atacá-lo no assunto do COVID-19, acredite então no médico queridinho da Globo que até o convenceu que o estuprador e assassino Suzy era uma madre Teresa. Há tempos que Osmar terra e eu falamos neste mesmo sentido e muitos preferem colocar uma roupa de proteção nuclear e se trancar em um bunker. Assista e pare de histeria.",1
Boatos-1077,https://www.boatos.org/saude/drauzio-varella-continuar-andando-rua-durante-quarentena-coronavirus.html,2020-03-22 16:41:12-03:00,Drauzio Varella diz que vai continuar andando na rua durante quarentena do coronavírus ,"”Gripezinha” !!! Vou continuar andando na rua !!! Explica, Dr Dráuzio Varella !!! Já pensou se fosse o presidente? Isso a #GloboLixo não mostra. *ELE DISSE QUE VAI CONTINUAR ANDANDO NA RUA , MESMO AS AUTORIDADES PEDINDO PARA TODOS FICAREM EM CASA !*",1
